source,browser,sex,age,country_name,n_device_occur,signup_month,signup_day,signup_day_name,purchase_month,purchase_day,purchase_day_name,purchase_over_time,class
SEO,IE,F,18,Unknown Country,1,4,26,Sunday,6,30,Tuesday,3000.0,0
SEO,Safari,M,44,China,1,4,11,Saturday,5,5,Tuesday,15500.0,0
Ads,Chrome,F,31,Unknown Country,1,2,3,Tuesday,2,19,Thursday,33000.0,0
SEO,Safari,F,36,Unknown Country,1,8,8,Saturday,10,23,Friday,1833.3333333333333,0
Ads,Chrome,M,30,United States,1,3,3,Tuesday,6,20,Saturday,4333.333333333333,0
Direct,Chrome,F,35,Canada,1,1,16,Friday,2,1,Sunday,28000.0,0
SEO,Chrome,M,18,United States,1,7,1,Wednesday,8,21,Friday,2250.0,0
Direct,IE,M,27,Israel,1,2,22,Sunday,2,23,Monday,inf,0
Ads,Chrome,M,23,United States,2,1,11,Sunday,3,19,Thursday,11200.0,0
Ads,IE,M,21,Unknown Country,1,7,16,Thursday,11,3,Tuesday,6444.444444444444,0
SEO,Safari,F,38,Unknown Country,1,4,19,Sunday,4,25,Saturday,12000.0,0
Ads,Chrome,F,28,Japan,1,2,22,Sunday,4,8,Wednesday,4250.0,0
SEO,Chrome,F,28,Unknown Country,1,8,2,Sunday,11,11,Wednesday,1125.0,0
Ads,Chrome,M,26,United States,1,4,6,Monday,4,25,Saturday,33000.0,0
SEO,FireFox,F,42,Unknown Country,1,8,14,Friday,10,8,Thursday,2500.0,0
Ads,Safari,F,34,China,1,4,9,Thursday,4,29,Wednesday,8500.0,0
SEO,Chrome,M,43,Unknown Country,1,2,15,Sunday,6,4,Thursday,5777.777777777777,0
Direct,IE,M,33,United States,1,3,5,Thursday,3,26,Thursday,25000.0,0
Ads,IE,M,38,United States,1,8,7,Friday,10,19,Monday,4666.666666666667,0
Direct,Chrome,F,37,Unknown Country,1,8,15,Saturday,9,15,Tuesday,18000.0,0
Ads,Chrome,F,44,United States,13,1,4,Sunday,1,4,Sunday,inf,1
SEO,IE,M,28,Japan,1,8,3,Monday,9,11,Friday,22000.0,0
SEO,Chrome,M,21,Bangladesh,1,4,14,Tuesday,6,27,Saturday,5333.333333333333,0
SEO,Chrome,F,45,China,1,7,8,Wednesday,7,30,Thursday,20500.0,0
SEO,Chrome,M,38,United States,1,3,11,Wednesday,6,7,Sunday,8142.857142857143,0
Direct,Chrome,F,30,Unknown Country,1,4,17,Friday,8,12,Wednesday,2333.3333333333335,0
SEO,FireFox,M,31,United States,2,5,18,Monday,5,24,Sunday,inf,1
Direct,IE,M,34,Korea Republic of,1,1,20,Tuesday,1,21,Wednesday,inf,0
Direct,Chrome,M,35,United States,1,8,6,Thursday,10,25,Sunday,8333.333333333334,0
SEO,FireFox,F,33,Japan,1,4,5,Sunday,7,26,Sunday,7222.222222222223,0
SEO,FireFox,M,27,China,1,1,21,Wednesday,2,6,Friday,24000.0,0
SEO,FireFox,F,40,United States,1,7,11,Saturday,7,15,Wednesday,inf,1
SEO,IE,F,27,Unknown Country,1,5,31,Sunday,7,31,Friday,16000.0,0
Direct,Chrome,F,34,Japan,1,3,13,Friday,4,4,Saturday,18500.0,0
SEO,FireFox,F,18,United States,1,5,7,Thursday,8,25,Tuesday,9000.0,0
SEO,IE,M,48,Spain,1,1,1,Thursday,2,1,Sunday,4500.0,0
SEO,Chrome,M,40,France,1,4,25,Saturday,6,16,Tuesday,11000.0,0
Ads,IE,M,27,Japan,1,5,9,Saturday,5,24,Sunday,26000.0,0
SEO,Chrome,F,27,Canada,1,6,19,Friday,7,19,Sunday,23000.0,0
Direct,Safari,M,32,India,11,1,3,Saturday,1,3,Saturday,inf,1
Ads,Chrome,M,43,Canada,1,3,15,Sunday,4,6,Monday,17000.0,0
SEO,IE,M,44,United Kingdom,1,2,18,Wednesday,4,1,Wednesday,10000.0,0
SEO,Chrome,F,38,Italy,1,7,28,Tuesday,9,5,Saturday,10000.0,0
Ads,Chrome,F,45,Sweden,1,5,9,Saturday,8,4,Tuesday,5142.857142857143,0
Ads,Chrome,M,30,United States,14,1,6,Tuesday,1,6,Tuesday,inf,1
SEO,Chrome,M,43,United States,2,1,19,Monday,3,5,Thursday,11750.0,1
SEO,Safari,F,26,Unknown Country,1,7,16,Thursday,8,13,Thursday,18000.0,0
SEO,Safari,M,43,United States,1,4,3,Friday,4,22,Wednesday,62000.0,0
Direct,Chrome,M,36,United Kingdom,1,2,24,Tuesday,3,11,Wednesday,69000.0,0
SEO,Chrome,M,29,Korea Republic of,1,3,28,Saturday,5,4,Monday,4666.666666666667,0
Direct,Chrome,M,41,United States,1,7,6,Monday,7,10,Friday,inf,0
SEO,IE,F,39,United States,1,1,3,Saturday,3,31,Tuesday,6571.428571428572,0
SEO,Safari,F,45,United States,1,8,5,Wednesday,10,7,Wednesday,1800.0,0
Ads,Chrome,F,32,United States,1,6,13,Saturday,8,9,Sunday,13600.0,1
Ads,Chrome,F,41,Unknown Country,1,6,3,Wednesday,7,28,Tuesday,10250.0,0
SEO,Chrome,M,33,South Africa,1,1,27,Tuesday,5,27,Wednesday,1333.3333333333333,0
SEO,FireFox,M,33,United States,1,4,3,Friday,6,7,Sunday,13600.0,0
Ads,IE,F,57,Unknown Country,1,1,24,Saturday,3,15,Sunday,9250.0,0
SEO,IE,F,42,United States,20,1,4,Sunday,1,4,Sunday,inf,1
Direct,Chrome,M,29,United States,1,1,16,Friday,2,11,Wednesday,11000.0,0
Ads,Chrome,F,35,Netherlands,1,7,25,Saturday,10,13,Tuesday,10333.333333333334,0
Ads,IE,M,33,Unknown Country,1,2,12,Thursday,6,9,Tuesday,4666.666666666667,0
Ads,Chrome,F,30,Korea Republic of,1,1,15,Thursday,5,13,Wednesday,3444.4444444444443,0
Ads,FireFox,M,19,France,1,4,22,Wednesday,6,17,Wednesday,3500.0,0
Ads,FireFox,M,41,China,1,1,8,Thursday,4,28,Tuesday,1555.5555555555557,0
SEO,Chrome,M,30,United States,1,6,14,Sunday,7,17,Friday,6000.0,0
Ads,IE,M,35,United States,1,4,23,Thursday,5,31,Sunday,21666.666666666668,0
SEO,FireFox,M,35,India,1,3,6,Friday,4,9,Thursday,11333.333333333334,0
SEO,IE,F,26,United States,2,1,2,Friday,4,19,Sunday,3222.222222222222,0
Ads,IE,M,22,United States,1,3,9,Monday,6,30,Tuesday,4444.444444444444,0
Ads,IE,F,32,Korea Republic of,1,4,10,Friday,5,18,Monday,7333.333333333333,0
Ads,IE,F,45,Japan,1,2,11,Wednesday,3,27,Friday,20000.0,0
Direct,FireFox,F,42,United States,1,2,26,Thursday,5,24,Sunday,9571.42857142857,0
Ads,FireFox,M,34,United States,1,1,13,Tuesday,5,6,Wednesday,8111.111111111111,0
Direct,Safari,F,25,Switzerland,1,6,4,Thursday,7,12,Sunday,30000.0,0
SEO,Chrome,F,58,United States,1,5,9,Saturday,8,6,Thursday,3142.8571428571427,0
Ads,Safari,M,30,United States,1,1,23,Friday,2,26,Thursday,21333.333333333332,0
SEO,IE,M,22,Canada,1,3,7,Saturday,5,19,Tuesday,2666.6666666666665,0
Ads,Chrome,F,31,United States,2,2,8,Sunday,2,17,Tuesday,12000.0,0
Ads,Chrome,M,46,United States,1,7,28,Tuesday,8,23,Sunday,12500.0,0
Ads,Safari,F,20,Uganda,1,5,24,Sunday,7,27,Monday,3800.0,0
SEO,Chrome,M,36,United States,1,3,29,Sunday,3,30,Monday,inf,0
Ads,Safari,M,42,Australia,1,8,5,Wednesday,8,24,Monday,16000.0,0
SEO,Safari,F,39,China,1,6,22,Monday,8,10,Monday,3750.0,0
SEO,Chrome,M,37,Brazil,1,3,29,Sunday,4,24,Friday,22500.0,0
SEO,Chrome,F,44,Brazil,2,8,10,Monday,9,20,Sunday,9000.0,0
Direct,FireFox,F,33,Unknown Country,1,5,21,Thursday,6,27,Saturday,10000.0,0
SEO,Safari,F,40,Japan,1,5,22,Friday,8,7,Friday,11833.333333333334,0
Direct,IE,M,44,United States,1,1,19,Monday,4,20,Monday,3857.1428571428573,0
Ads,Safari,M,37,Indonesia,1,2,5,Thursday,5,23,Saturday,6125.0,0
Direct,Chrome,M,33,Unknown Country,1,8,8,Saturday,8,30,Sunday,23500.0,0
Direct,IE,M,22,Italy,1,2,28,Saturday,6,15,Monday,5750.0,0
Ads,IE,F,36,United States,1,7,7,Tuesday,9,13,Sunday,4600.0,0
Direct,FireFox,F,31,United States,1,5,28,Thursday,9,19,Saturday,6000.0,0
Direct,IE,M,57,United States,7,1,10,Saturday,1,10,Saturday,inf,1
Ads,IE,M,36,United States,1,6,17,Wednesday,8,25,Tuesday,2800.0,0
Ads,FireFox,F,49,Brazil,1,1,4,Sunday,1,13,Tuesday,31000.0,0
SEO,Safari,M,29,United States,12,1,5,Monday,1,5,Monday,inf,1
Ads,FireFox,M,31,United States,1,4,26,Sunday,8,7,Friday,2625.0,0
SEO,IE,M,45,Unknown Country,1,5,10,Sunday,5,26,Tuesday,62000.0,0
SEO,FireFox,M,33,Czech Republic,1,1,30,Friday,4,30,Thursday,9714.285714285714,0
Ads,Opera,M,30,United States,1,6,10,Wednesday,8,17,Monday,2400.0,1
SEO,IE,F,44,United States,1,2,20,Friday,4,25,Saturday,8000.0,0
Direct,Chrome,M,31,United States,1,3,17,Tuesday,6,4,Thursday,5000.0,0
Ads,FireFox,M,31,France,1,7,5,Sunday,8,30,Sunday,13250.0,0
Direct,FireFox,M,22,United States,1,4,21,Tuesday,5,21,Thursday,34000.0,0
Ads,Safari,M,22,Unknown Country,1,4,15,Wednesday,8,11,Tuesday,4222.222222222223,0
Direct,Chrome,F,26,United States,1,8,9,Sunday,10,16,Friday,5800.0,0
SEO,IE,F,34,Singapore,1,4,5,Sunday,4,8,Wednesday,inf,0
Ads,IE,M,23,Korea Republic of,1,7,23,Thursday,8,10,Monday,37000.0,0
Direct,Chrome,F,41,United States,1,6,3,Wednesday,6,4,Thursday,inf,0
Direct,IE,M,42,United States,2,2,13,Friday,4,20,Monday,6800.0,0
SEO,IE,M,27,United States,1,6,3,Wednesday,9,15,Tuesday,6000.0,0
SEO,Chrome,F,33,Austria,1,4,21,Tuesday,7,11,Saturday,3666.6666666666665,0
Ads,FireFox,M,42,Unknown Country,1,1,7,Wednesday,3,7,Saturday,7200.0,0
Direct,IE,F,19,United States,1,2,2,Monday,3,24,Tuesday,7750.0,0
Direct,IE,F,48,Unknown Country,1,2,25,Wednesday,4,15,Wednesday,2500.0,0
SEO,Safari,M,30,Japan,2,8,8,Saturday,9,21,Monday,11666.666666666666,0
Ads,FireFox,M,28,United States,1,4,30,Thursday,5,12,Tuesday,11000.0,0
Ads,Chrome,M,41,Japan,1,6,27,Saturday,9,26,Saturday,6285.714285714285,0
Direct,IE,M,40,France,1,7,8,Wednesday,8,26,Wednesday,10000.0,0
SEO,Safari,M,44,United States,1,4,15,Wednesday,5,14,Thursday,19500.0,0
SEO,FireFox,M,21,United States,10,1,12,Monday,1,12,Monday,inf,1
Ads,Chrome,M,29,United States,1,3,16,Monday,6,20,Saturday,7000.0,0
SEO,Chrome,F,34,Germany,1,6,27,Saturday,7,11,Saturday,39000.0,0
SEO,Chrome,M,33,United States,1,5,26,Tuesday,6,9,Tuesday,45000.0,0
Ads,Safari,F,39,Japan,2,2,23,Monday,6,1,Monday,4750.0,1
Direct,Opera,M,39,Russian Federation,2,4,29,Wednesday,5,21,Thursday,12500.0,1
Ads,IE,M,28,Japan,2,6,18,Thursday,10,4,Sunday,2666.6666666666665,0
Direct,IE,F,21,Unknown Country,3,6,23,Tuesday,7,31,Friday,11000.0,0
Ads,IE,M,38,United States,20,1,8,Thursday,1,8,Thursday,inf,1
SEO,Chrome,F,34,Turkey,1,1,31,Saturday,4,30,Thursday,3571.4285714285716,0
SEO,Chrome,M,33,United States,1,4,9,Thursday,7,30,Thursday,3666.6666666666665,0
Ads,FireFox,F,28,China,2,5,31,Sunday,8,27,Thursday,3428.5714285714284,1
Direct,Chrome,M,31,United States,1,6,10,Wednesday,8,21,Friday,3333.3333333333335,0
SEO,Chrome,F,26,United States,1,3,7,Saturday,4,25,Saturday,2250.0,0
Ads,Chrome,M,31,Unknown Country,1,7,12,Sunday,10,14,Wednesday,6285.714285714285,0
SEO,Safari,F,41,India,1,4,30,Thursday,8,11,Tuesday,2375.0,0
SEO,Chrome,F,27,United States,1,8,7,Friday,10,16,Friday,7200.0,1
SEO,Safari,F,58,Unknown Country,1,2,14,Saturday,2,27,Friday,20000.0,0
Ads,Chrome,F,31,United States,1,1,31,Saturday,3,29,Sunday,10000.0,0
Ads,IE,F,32,United States,1,3,21,Saturday,7,16,Thursday,3888.8888888888887,1
SEO,IE,F,35,United States,1,2,16,Monday,4,17,Friday,2800.0,0
SEO,Chrome,M,22,China,1,4,10,Friday,7,1,Wednesday,9166.666666666666,0
SEO,IE,M,46,Germany,1,2,4,Wednesday,5,3,Sunday,4857.142857142857,0
SEO,Safari,M,27,Russian Federation,1,6,30,Tuesday,9,17,Thursday,14666.666666666666,0
Ads,IE,M,23,Japan,1,4,20,Monday,5,1,Friday,24000.0,0
Ads,Chrome,F,39,United States,1,5,15,Friday,8,4,Tuesday,3500.0,0
Ads,Chrome,M,23,Japan,1,7,25,Saturday,11,3,Tuesday,4375.0,0
Direct,Chrome,M,22,United States,1,6,10,Wednesday,6,12,Friday,inf,0
SEO,IE,F,46,Unknown Country,2,6,6,Saturday,9,2,Wednesday,3428.5714285714284,0
SEO,FireFox,M,24,United States,1,5,19,Tuesday,7,20,Monday,8800.0,0
SEO,IE,F,32,Unknown Country,2,5,18,Monday,7,23,Thursday,5000.0,0
Direct,IE,F,27,Thailand,1,2,26,Thursday,3,14,Saturday,68000.0,0
SEO,IE,M,41,China,1,7,19,Sunday,9,19,Saturday,5000.0,0
Ads,IE,M,28,Japan,1,6,22,Monday,9,12,Saturday,8000.0,0
SEO,IE,M,32,United States,1,6,18,Thursday,7,3,Friday,12000.0,0
SEO,Chrome,M,35,United States,1,5,2,Saturday,8,15,Saturday,6750.0,0
Ads,Opera,M,37,United States,1,4,1,Wednesday,6,22,Monday,3500.0,0
SEO,Safari,M,33,Switzerland,1,7,27,Monday,10,17,Saturday,10333.333333333334,0
Ads,Safari,F,35,United States,1,4,16,Thursday,6,28,Sunday,11166.666666666666,0
Direct,Chrome,M,31,Canada,1,8,8,Saturday,11,14,Saturday,3000.0,0
Ads,Chrome,F,28,Germany,1,8,1,Saturday,10,6,Tuesday,2000.0,0
Direct,Chrome,F,41,China,1,1,15,Thursday,4,22,Wednesday,2750.0,0
SEO,Safari,M,31,France,1,4,8,Wednesday,4,17,Friday,43000.0,0
SEO,Safari,F,37,Unknown Country,1,4,13,Monday,5,31,Sunday,8500.0,0
SEO,Safari,M,20,Bolivia,1,4,20,Monday,8,2,Sunday,5750.0,0
Direct,IE,F,18,United States,1,2,7,Saturday,4,4,Saturday,15250.0,0
Ads,FireFox,M,31,Hong Kong,1,8,16,Sunday,10,11,Sunday,10500.0,1
SEO,IE,M,24,United States,1,6,19,Friday,6,29,Monday,21000.0,0
SEO,Chrome,M,49,India,1,3,17,Tuesday,6,18,Thursday,7571.428571428572,0
Direct,IE,F,49,Ireland,1,4,4,Saturday,4,26,Sunday,5000.0,0
SEO,IE,F,24,Taiwan; Republic of China (ROC),1,2,19,Thursday,3,11,Wednesday,12500.0,0
Ads,IE,F,28,United States,1,7,1,Wednesday,10,16,Friday,10125.0,0
SEO,FireFox,M,48,Ukraine,1,5,15,Friday,8,7,Friday,4571.428571428572,0
SEO,Chrome,M,42,United States,1,6,16,Tuesday,8,10,Monday,8250.0,0
Ads,IE,M,24,United States,1,3,10,Tuesday,5,2,Saturday,14000.0,0
Direct,Chrome,M,34,United States,1,1,25,Sunday,3,13,Friday,9250.0,0
Ads,Chrome,M,48,United States,1,2,23,Monday,4,22,Wednesday,9600.0,0
Direct,IE,F,27,China,1,6,17,Wednesday,9,30,Wednesday,6125.0,0
Ads,FireFox,M,26,United States,1,2,21,Saturday,6,12,Friday,1666.6666666666667,0
SEO,Safari,F,30,Japan,1,5,10,Sunday,7,4,Saturday,4750.0,0
SEO,Chrome,M,34,United States,2,5,2,Saturday,6,17,Wednesday,12500.0,0
Ads,Safari,F,35,United States,1,1,29,Thursday,5,12,Tuesday,6500.0,1
Ads,Opera,M,25,United States,14,1,5,Monday,1,5,Monday,inf,1
Ads,Chrome,M,20,France,1,1,6,Tuesday,2,22,Sunday,5250.0,0
Ads,IE,F,28,Unknown Country,1,1,19,Monday,5,13,Wednesday,2333.3333333333335,0
SEO,Opera,F,19,Canada,1,4,13,Monday,4,23,Thursday,69000.0,0
SEO,Chrome,M,18,United States,1,5,4,Monday,5,24,Sunday,12000.0,0
Direct,Safari,F,39,United States,1,4,11,Saturday,6,12,Friday,11800.0,0
SEO,Safari,F,32,China,1,7,6,Monday,8,17,Monday,10000.0,0
SEO,IE,M,33,United States,1,8,10,Monday,9,6,Sunday,28000.0,0
Ads,Chrome,M,29,United States,1,2,14,Saturday,6,2,Tuesday,4777.777777777777,1
SEO,FireFox,M,41,Unknown Country,1,4,25,Saturday,8,1,Saturday,6375.0,0
Ads,FireFox,F,46,Colombia,1,7,25,Saturday,7,28,Tuesday,inf,0
SEO,FireFox,F,34,United States,1,7,19,Sunday,7,26,Sunday,26000.0,0
Ads,Chrome,M,39,United States,1,4,8,Wednesday,6,29,Monday,5166.666666666667,0
SEO,Chrome,F,29,Japan,1,7,15,Wednesday,11,4,Wednesday,3444.4444444444443,0
Ads,Chrome,M,20,China,1,2,10,Tuesday,2,20,Friday,39000.0,0
SEO,Safari,F,19,Canada,1,4,20,Monday,7,6,Monday,3166.6666666666665,0
Ads,Chrome,M,26,Brazil,1,3,20,Friday,4,3,Friday,15000.0,0
SEO,IE,M,40,United States,1,2,6,Friday,4,14,Tuesday,11600.0,0
Ads,Safari,M,34,China,1,5,25,Monday,7,26,Sunday,10200.0,0
SEO,Chrome,F,31,United States,1,5,7,Thursday,5,30,Saturday,6500.0,1
Direct,Chrome,F,51,United States,1,2,20,Friday,4,28,Tuesday,6800.0,0
Ads,Safari,F,25,Canada,1,3,22,Sunday,7,14,Tuesday,6000.0,0
Direct,Chrome,M,35,Nigeria,1,1,20,Tuesday,4,23,Thursday,11714.285714285714,0
SEO,Chrome,M,42,United States,1,4,12,Sunday,6,3,Wednesday,16250.0,0
SEO,FireFox,M,39,United Kingdom,1,6,16,Tuesday,9,12,Saturday,6142.857142857143,0
Direct,IE,F,23,Korea Republic of,1,2,14,Saturday,4,24,Friday,7000.0,0
SEO,FireFox,F,43,Israel,1,1,25,Sunday,2,6,Friday,18000.0,0
Ads,Chrome,M,37,Japan,1,8,3,Monday,10,4,Sunday,9400.0,0
Direct,Chrome,F,27,United States,1,4,24,Friday,7,29,Wednesday,3000.0,0
Direct,IE,M,32,Sweden,1,7,20,Monday,8,3,Monday,61000.0,0
SEO,Chrome,M,23,United States,1,7,18,Saturday,8,8,Saturday,18000.0,0
SEO,Chrome,F,22,Unknown Country,1,4,15,Wednesday,8,1,Saturday,5555.555555555556,0
Ads,Safari,M,25,Viet Nam,1,7,4,Saturday,10,21,Wednesday,2666.6666666666665,0
Direct,Chrome,M,40,United States,1,6,24,Wednesday,7,27,Monday,15666.666666666666,0
Ads,FireFox,F,46,Unknown Country,1,2,7,Saturday,3,19,Thursday,14666.666666666666,0
Ads,Chrome,F,29,Brazil,1,6,26,Friday,10,11,Sunday,5000.0,0
SEO,Chrome,F,28,Japan,2,6,21,Sunday,10,2,Friday,11625.0,0
SEO,IE,M,38,United States,1,1,23,Friday,2,2,Monday,15000.0,0
Ads,FireFox,F,33,United States,5,1,4,Sunday,1,4,Sunday,inf,1
Ads,Chrome,F,35,Unknown Country,2,4,5,Sunday,7,13,Monday,6250.0,0
Ads,Chrome,F,33,Spain,1,4,14,Tuesday,5,21,Thursday,9000.0,0
SEO,Safari,M,40,United States,1,6,25,Thursday,8,27,Thursday,12400.0,0
SEO,IE,M,45,United States,1,1,14,Wednesday,2,28,Saturday,17250.0,0
Direct,Chrome,M,31,China,1,2,26,Thursday,6,22,Monday,3000.0,0
Ads,IE,M,51,United States,1,2,20,Friday,5,21,Thursday,8857.142857142857,0
Ads,IE,M,54,Germany,1,5,21,Thursday,5,28,Thursday,52000.0,0
Direct,Safari,F,22,Belarus,1,8,13,Thursday,11,5,Thursday,3142.8571428571427,0
SEO,Safari,M,52,Indonesia,1,4,6,Monday,4,15,Wednesday,15000.0,0
SEO,Opera,F,42,United States,1,2,22,Sunday,5,6,Wednesday,11166.666666666666,0
Direct,FireFox,F,32,Russian Federation,1,2,22,Sunday,3,14,Saturday,18500.0,0
Direct,IE,M,32,Unknown Country,1,5,3,Sunday,8,10,Monday,4750.0,0
SEO,IE,F,31,Germany,2,1,25,Sunday,3,21,Saturday,12500.0,0
Ads,IE,M,51,Czech Republic,1,7,31,Friday,8,31,Monday,40000.0,0
SEO,IE,M,48,United States,1,5,11,Monday,8,31,Monday,4000.0,0
Ads,FireFox,M,35,China,1,7,14,Tuesday,10,11,Sunday,5714.285714285715,0
Ads,IE,F,30,Slovenia,1,4,17,Friday,5,10,Sunday,27500.0,0
Ads,Safari,M,29,United States,1,8,14,Friday,11,16,Monday,4571.428571428572,0
Ads,Chrome,F,25,Brazil,1,7,30,Thursday,8,10,Monday,17000.0,0
Direct,FireFox,F,43,Taiwan; Republic of China (ROC),1,5,16,Saturday,6,6,Saturday,37000.0,0
SEO,Safari,F,45,Netherlands,1,8,6,Thursday,12,2,Wednesday,4000.0,0
Ads,FireFox,M,19,Japan,1,6,26,Friday,7,24,Friday,17000.0,0
Ads,Chrome,F,41,Mexico,10,1,10,Saturday,1,10,Saturday,inf,1
SEO,Safari,F,33,United States,5,1,6,Tuesday,1,6,Tuesday,inf,1
Direct,Chrome,F,24,United States,1,1,30,Friday,4,14,Tuesday,2833.3333333333335,0
Direct,Chrome,M,35,United States,1,1,8,Thursday,4,23,Thursday,2125.0,0
SEO,Chrome,M,23,Taiwan; Republic of China (ROC),1,5,18,Monday,9,7,Monday,9888.888888888889,0
Ads,IE,F,38,United States,1,2,25,Wednesday,3,18,Wednesday,13500.0,0
SEO,IE,F,49,China,1,4,20,Monday,6,29,Monday,5166.666666666667,0
SEO,Chrome,F,43,United States,1,6,8,Monday,9,13,Sunday,5500.0,0
SEO,Safari,F,32,United States,8,1,7,Wednesday,1,7,Wednesday,inf,1
Direct,Safari,M,21,United Kingdom,1,7,28,Tuesday,8,24,Monday,43000.0,0
Direct,Safari,F,38,Unknown Country,1,6,8,Monday,8,18,Tuesday,12833.333333333334,0
SEO,IE,F,28,Japan,1,7,2,Thursday,9,14,Monday,2000.0,0
Ads,IE,F,21,India,1,1,23,Friday,4,14,Tuesday,11000.0,0
SEO,Safari,M,31,United States,1,2,10,Tuesday,3,18,Wednesday,12333.333333333334,0
SEO,Chrome,F,22,Unknown Country,1,6,8,Monday,8,14,Friday,3200.0,0
Ads,FireFox,M,30,United States,1,7,30,Thursday,10,19,Monday,7000.0,0
Ads,Chrome,F,37,United States,1,5,10,Sunday,5,28,Thursday,96000.0,0
SEO,Safari,M,38,France,1,4,11,Saturday,4,29,Wednesday,26000.0,0
SEO,IE,M,35,Germany,2,6,20,Saturday,9,26,Saturday,1375.0,0
Ads,IE,F,37,Canada,1,4,22,Wednesday,7,23,Thursday,7285.714285714285,0
SEO,Safari,M,35,United States,1,6,18,Thursday,7,16,Thursday,24000.0,0
SEO,Chrome,F,18,United States,1,5,1,Friday,7,19,Sunday,4166.666666666667,0
Direct,Chrome,M,25,United States,1,6,24,Wednesday,8,4,Tuesday,12000.0,0
SEO,Safari,F,24,France,1,7,19,Sunday,10,10,Saturday,4000.0,0
Ads,Chrome,M,39,Russian Federation,1,8,13,Thursday,10,23,Friday,2333.3333333333335,0
Direct,FireFox,F,23,Unknown Country,1,7,13,Monday,8,23,Sunday,3000.0,0
Direct,IE,F,20,Unknown Country,1,2,2,Monday,3,9,Monday,28666.666666666668,0
Ads,Chrome,M,40,Russian Federation,9,1,10,Saturday,4,21,Tuesday,16875.0,0
Ads,Opera,M,37,Japan,1,8,16,Sunday,11,25,Wednesday,6625.0,0
Ads,IE,M,28,Unknown Country,1,7,24,Friday,9,19,Saturday,5200.0,0
Direct,FireFox,F,44,Korea Republic of,1,1,23,Friday,3,3,Tuesday,10666.666666666666,0
Ads,Chrome,M,36,Indonesia,1,3,26,Thursday,7,1,Wednesday,7625.0,0
Direct,Safari,M,47,Unknown Country,1,6,11,Thursday,9,19,Saturday,3000.0,0
SEO,FireFox,M,22,Australia,1,7,24,Friday,8,3,Monday,46000.0,0
Direct,Chrome,M,33,Russian Federation,1,4,15,Wednesday,6,7,Sunday,5500.0,0
Ads,FireFox,F,42,United States,1,1,17,Saturday,4,26,Sunday,1375.0,1
Ads,Chrome,M,28,United States,1,4,16,Thursday,7,24,Friday,7375.0,0
SEO,Safari,M,24,Venezuela,16,1,9,Friday,1,9,Friday,inf,1
Ads,Safari,M,37,Unknown Country,1,3,30,Monday,5,24,Sunday,17500.0,0
Direct,Chrome,M,30,United States,1,4,26,Sunday,8,1,Saturday,6125.0,0
Ads,Chrome,M,47,France,1,4,5,Sunday,5,13,Wednesday,9666.666666666666,0
SEO,Chrome,F,33,Turkey,1,8,9,Sunday,8,11,Tuesday,inf,0
SEO,Chrome,F,35,Indonesia,1,6,4,Thursday,9,6,Sunday,5571.428571428572,0
Ads,IE,F,29,Unknown Country,1,6,17,Wednesday,9,1,Tuesday,9833.333333333334,0
SEO,FireFox,F,55,United States,1,8,9,Sunday,11,28,Saturday,4222.222222222223,0
Direct,Chrome,M,28,Korea Republic of,1,1,3,Saturday,1,9,Friday,inf,0
Direct,Chrome,F,28,United States,1,5,9,Saturday,8,27,Thursday,4000.0,0
Direct,Chrome,M,24,Norway,1,8,3,Monday,8,24,Monday,8500.0,0
Direct,Safari,M,42,Unknown Country,1,1,5,Monday,1,7,Wednesday,inf,0
SEO,Chrome,F,46,Unknown Country,1,3,12,Thursday,3,18,Wednesday,inf,0
Direct,Chrome,M,22,United States,1,2,23,Monday,3,17,Tuesday,21500.0,0
SEO,Chrome,M,48,Unknown Country,1,2,8,Sunday,3,20,Friday,12000.0,0
Direct,Chrome,F,39,United States,1,3,29,Sunday,5,28,Thursday,4400.0,0
SEO,FireFox,F,23,China,11,1,6,Tuesday,1,6,Tuesday,inf,1
Ads,Chrome,F,29,Portugal,1,5,6,Wednesday,7,3,Friday,4200.0,0
SEO,IE,M,22,Australia,1,6,10,Wednesday,8,25,Tuesday,12000.0,0
SEO,Chrome,M,29,United States,1,3,14,Saturday,4,12,Sunday,8500.0,0
SEO,Chrome,F,24,Unknown Country,1,5,14,Thursday,8,21,Friday,3625.0,0
Ads,Chrome,M,46,United States,1,6,3,Wednesday,6,16,Tuesday,50000.0,0
SEO,Safari,M,20,Unknown Country,1,2,1,Sunday,2,22,Sunday,13000.0,0
SEO,IE,F,36,India,1,7,20,Monday,9,22,Tuesday,5800.0,0
SEO,Chrome,M,32,United States,2,3,6,Friday,6,8,Monday,3142.8571428571427,0
Ads,IE,M,29,Russian Federation,1,4,23,Thursday,7,6,Monday,5666.666666666667,0
Direct,Chrome,M,29,United States,1,3,21,Saturday,7,4,Saturday,3125.0,0
SEO,Chrome,M,40,Chile,1,2,6,Friday,5,22,Friday,3000.0,0
SEO,Safari,M,22,Japan,1,2,18,Wednesday,3,3,Tuesday,16000.0,1
SEO,Safari,F,46,China,1,6,13,Saturday,7,28,Tuesday,14500.0,1
SEO,FireFox,M,29,United States,7,1,7,Wednesday,1,7,Wednesday,inf,1
Ads,Safari,M,37,United States,1,3,15,Sunday,6,19,Friday,6125.0,0
